time,sigma,output_effective_labor,capital_effective_labor,consumption_effective_labor,wage_productivity,ai_services_effective_labor,capability,ai_service_price,output_per_person_growth,wage_growth,consumption_per_person_growth,net_interest,labor_income_share,inference_output_share,research_output_share,profit_output_share,capability_frontier_ratio,ai_services_counterfactual_ratio,output_counterfactual_ratio,consumption_counterfactual_ratio,wage_counterfactual_ratio
23.625,1.5,43431.88529367989,86634.90200241876,3752.444858381088,834.49643769108,28326628.85480577,1002.185120714239,0.0009978196436276347,0.07616198144417122,0.05453369233673842,0.07543589033567802,0.11543589033567801,0.019213912360661774,0.6507860876393382,0.0,0.0,0.9,1.0,1.0,1.0,1.0
23.75,1.5,43792.41528030003,87382.32910944447,3783.2511370854195,839.1527728107807,28564045.263100255,1002.185120714239,0.0009978196436276347,0.07610652991395506,0.05449520886993824,0.07538237409990328,0.11538237409990328,0.019162057343484147,0.6508379426565157,0.0,0.0,0.9,1.0,1.0,1.0,1.0
23.875,1.5,44155.63256997911,88135.49331590178,3814.284858388135,843.8310381337299,28803244.12061555,1002.185120714239,0.0009978196436276347,0.07605129246087634,0.05445687552430858,0.07532906550900398,0.11532906550900397,0.019110382730819265,0.6508896172691807,0.0,0.0,0.9,1.0,1.0,1.0,1.0
24.0,1.5,44521.555593844416,88894.43473661372,3845.5475714755416,848.5313267616594,29044237.709885478,1002.185120714239,0.0009978196436276347,0.07599626793913526,0.054418691487439864,0.0752759634447317,0.11527596344473169,0.019058887665618262,0.6509411123343817,0.0,0.0,0.9,1.0,1.0,1.0,1.0
24.125,1.5,44890.202901401935,89659.19374719512,3877.040835457225,853.2537321610399,29287038.392565243,1002.185120714239,0.0009978196436276347,0.0759414552111024,0.05438065595277782,0.07522306679705193,0.11522306679705192,0.01900757129646195,0.6509924287035379,0.0,0.0,0.9,1.0,1.0,1.0,1.0
24.25,1.5,45261.593163352765,90429.81098999995,3908.766219572434,857.9983481911806,29531658.611294907,1002.185120714239,0.0009978196436276347,0.07588685314729156,0.05434276811959495,0.07517037446377195,0.11517037446377194,0.018956432777224506,0.6510435672227755,0.0,0.0,0.9,1.0,1.0,1.0,1.0
24.375,1.5,45635.745171015325,91206.32737303124,3940.7253031603163,862.7652690886513,29778110.889326297,1002.185120714239,0.0009978196436276347,0.07583246062625683,0.05430502719292198,0.07511788535066133,0.11511788535066132,0.018905471267216655,0.6510945287327833,0.0,0.0,0.9,1.0,1.0,1.0,1.0
24.5,1.5,46012.677837322604,91988.78407211762,3972.9196757398145,867.5545894719231,30026407.831188165,1002.185120714239,0.0009978196436276347,0.07577827653452568,0.05426743238349841,0.07506559837134408,0.11506559837134407,0.018854685931106948,0.651145314068893,0.0,0.0,0.9,1.0,1.0,1.0,1.0
24.625,1.5,46392.41019850568,92777.22253451675,4005.350937137465,872.3664043545814,30276562.12380431,1002.185120714239,0.0009978196436276347,0.07572429976654702,0.05422998290773126,0.0750135124471003,0.1150135124471003,0.018804075938755185,0.6511959240612448,0.0,0.0,0.9,1.0,1.0,1.0,1.0
24.75,1.5,46774.96141302063,93571.68447679553,4038.020697423243,877.2008091235183,30528586.535793055,1002.185120714239,0.0009978196436276347,0.07567052922458067,0.054192677987622846,0.07496162650705146,0.11496162650705145,0.018753640465416478,0.6512463595345835,0.0,0.0,0.9,1.0,1.0,1.0,1.0
24.875,1.5,47160.350764545256,94372.21189116164,4070.9305771299405,882.0578995686624,30782493.919451363,1002.185120714239,0.0009978196436276347,0.07561696381867612,0.05415551685074632,0.07490993948778549,0.11490993948778548,0.018703378691402473,0.6512966213085974,0.0,0.0,0.9,1.0,1.0,1.0,1.0
25.0,1.5,47548.59766078374,95178.84704309152,4104.082207180672,886.9377718595878,31038297.20997474,1002.185120714239,0.0009978196436276347,0.07556360246655831,0.054118498730171376,0.07485845033355606,0.11485845033355606,0.018653289802300518,0.6513467101976994,0.0,0.0,0.9,1.0,1.0,1.0,1.0
25.125,1.5,47939.721635422,95991.63247550018,4137.477229035827,891.8405225619096,31296009.426754184,1002.185120714239,0.0009978196436276347,0.07551044409358747,0.054081622864430266,0.0748071579960577,0.11480715799605769,0.01860337298877725,0.6513966270112226,0.0,0.0,0.9,1.0,1.0,1.0,1.0
25.25,1.5,48333.742348875385,96810.61101040618,4171.117294755962,896.7662486383146,31555643.673876617,1002.185120714239,0.0009978196436276347,0.07545748763268922,0.05404488849746776,0.07475606143436483,0.11475606143436483,0.018553627446544707,0.6514463725534552,0.0,0.0,0.9,1.0,1.0,1.0,1.0
25.375,1.5,48730.679587970175,97635.8257483805,4205.004066990634,901.715047436261,31817213.13992434,1002.185120714239,0.0009978196436276347,0.07540473202426126,0.0540082948785781,0.0747051596150084,0.11470515961500839,0.018504052376459395,0.6514959476235406,0.0,0.0,0.9,1.0,1.0,1.0,1.0
25.5,1.5,49130.55326868236,98467.32007434923,4239.139219180052,906.6870167138239,32080731.099786982,1002.185120714239,0.0009978196436276347,0.07535217621615337,0.053971841262382955,0.07465445151166139,0.11465445151166138,0.01845464698423781,0.6515453530157622,0.0,0.0,0.9,1.0,1.0,1.0,1.0
25.625,1.5,49533.38343469673,99305.13765470951,4273.524435465823,911.682254613329,32346210.913721114,1002.185120714239,0.0009978196436276347,0.07529981916354977,0.05393552690875524,0.07460393610536137,0.11460393610536136,0.018405410480696573,0.6515945895193034,0.0,0.0,0.9,1.0,1.0,1.0,1.0
25.75,1.5,49939.19026010978,100149.32244306264,4308.1614108903,916.7008596865572,32613666.029139914,1002.185120714239,0.0009978196436276347,0.07524765982894659,0.05389935108279558,0.07455361238420238,0.11455361238420238,0.018356342081477357,0.6516436579185225,0.0,0.0,0.9,1.0,1.0,1.0,1.0
25.875,1.5,50347.99404924104,100999.9186799327,4343.051851394645,921.7429308839045,32883109.98049682,1002.185120714239,0.0009978196436276347,0.075195697182066,0.05386331305477417,0.07450347934340154,0.11450347934340153,0.01830744100713182,0.6516925589928682,0.0,0.0,0.9,1.0,1.0,1.0,1.0
26.0,1.5,50759.81523728389,101856.97089423306,4378.197473875421,926.8085675539941,33154556.389723554,1002.185120714239,0.0009978196436276347,0.07514393019978843,0.05382741210008249,0.07445353598525359,0.11445353598525358,0.018258706483100795,0.6517412935168991,0.0,0.0,0.9,1.0,1.0,1.0,1.0
26.125,1.5,51174.674392412584,102720.52390776442,4413.600006342675,931.8978694611116,33428018.967626996,1002.185120714239,0.0009978196436276347,0.0750923578661185,0.05379164749920396,0.07440378131891179,0.11440378131891178,0.018210137739523735,0.6517898622604763,0.0,0.0,0.9,1.0,1.0,1.0,1.0
26.25,1.5,51592.59221453867,103590.62283273859,4449.26118784467,937.0109367613866,33703511.51307821,1002.185120714239,0.0009978196436276347,0.07504097917207618,0.0537560185376431,0.07435421436057857,0.11435421436057856,0.018161734011444754,0.6518382659885551,0.0,0.0,0.9,1.0,1.0,1.0,1.0
26.375,1.5,52013.589538389926,104467.31307830199,4485.1827686938295,942.1478700320052,33981047.91505064,1002.185120714239,0.0009978196436276347,0.07498979311568676,0.05372052450590992,0.07430483413317313,0.11430483413317312,0.018113494538511507,0.6518865054614884,0.0,0.0,0.9,1.0,1.0,1.0,1.0
26.5,1.5,52437.68733257117,105350.640348694,4521.366510412878,947.3087702510862,34260642.15200918,1002.185120714239,0.0009978196436276347,0.07493879870187845,0.05368516469945275,0.07425563966648455,0.11425563966648454,0.018065418565144743,0.651934581434855,0.0,0.0,0.9,1.0,1.0,1.0,1.0
26.625,1.5,52864.9067012231,106240.65064681579,4557.814185861923,952.4937388093455,34542308.29301307,1002.185120714239,0.0009978196436276347,0.07488799494244143,0.05364993841862562,0.07420662999701322,0.11420662999701321,0.018017505340405877,0.651982494659594,0.0,0.0,0.9,1.0,1.0,1.0,1.0
26.75,1.5,53295.26888523937,107137.3902768805,4594.527579334952,957.702877516201,34826060.49852658,1002.185120714239,0.0009978196436276347,0.07483738085597685,0.05361484496865018,0.07415780416787171,0.1141578041678717,0.017969754117920324,0.6520302458820796,0.0,0.0,0.9,1.0,1.0,1.0,1.0
26.875,1.5,53728.795261653315,108040.90584325005,4631.508486528814,962.9362885836833,35111913.02002336,1002.185120714239,0.0009978196436276347,0.0747869554678033,0.0535798836595535,0.07410916122889324,0.11410916122889324,0.017922164156004047,0.6520778358439959,0.0,0.0,0.9,1.0,1.0,1.0,1.0
27.0,1.5,54165.50734663211,108951.24425678991,4668.758714763583,968.1940746539527,35399880.201969035,1002.185120714239,0.0009978196436276347,0.07473671780994948,0.05354505380615516,0.07406070023633202,0.11406070023633201,0.0178747347173912,0.6521252652826087,0.0,0.0,0.9,1.0,1.0,1.0,1.0
27.125,1.5,54605.42679412456,109868.45273216795,4706.280082900321,973.4763387742204,35689976.480939,1002.185120714239,0.0009978196436276347,0.07468666692104198,0.053510354727994335,0.07401242025305382,0.11401242025305382,0.01782746506944187,0.652172534930558,0.0,0.0,0.9,1.0,1.0,1.0,1.0
27.25,1.5,55048.57539839127,110792.57879324282,4744.074421529147,978.7831844184767,35982216.38729556,1002.185120714239,0.0009978196436276347,0.07463680184629068,0.053475785749313186,0.07396432034829625,0.11396432034829625,0.017780354483925138,0.6522196455160748,0.0,0.0,0.9,1.0,1.0,1.0,1.0
27.375,1.5,55494.9750942478,111723.67027369046,4782.14357299835,984.114715481561,36276614.545356385,1002.185120714239,0.0009978196436276347,0.07458712163741393,0.053441346199005334,0.07391639959768079,0.11391639959768078,0.017733402237053487,0.6522665977629465,0.0,0.0,0.9,1.0,1.0,1.0,1.0
27.5,1.5,55944.64795736867,112661.77531775224,4820.4893914475015,989.4710362740249,36573185.673604175,1002.185120714239,0.0009978196436276347,0.07453762535257179,0.05340703541056963,0.07386865708322127,0.11386865708322126,0.017686607609507677,0.6523133923904922,0.0,0.0,0.9,1.0,1.0,1.0,1.0
27.625,1.5,56397.616206788414,113606.94238557185,4859.11374299395,994.8522515431029,36871944.5863456,1002.185120714239,0.0009978196436276347,0.07448831205634704,0.05337285272209093,0.07382109189309377,0.11382109189309376,0.01763996988623351,0.6523600301137664,0.0,0.0,0.9,1.0,1.0,1.0,1.0
27.75,1.5,56853.90220356009,114559.22025051284,4898.018505651599,1000.2584664478628,37172906.19283445,1002.185120714239,0.0009978196436276347,0.07443918081963811,0.05333879747617057,0.07377370312182133,0.11377370312182132,0.017593488356639635,0.6524065116433603,0.0,0.0,0.9,1.0,1.0,1.0,1.0
27.875,1.5,57313.528453842555,115518.65800571958,4937.205569558239,1005.689786586983,37476085.49931726,1002.185120714239,0.0009978196436276347,0.07439023071965742,0.05330486901991769,0.0737264898699879,0.11372648986998789,0.017547162314337617,0.6524528376856624,0.0,0.0,0.9,1.0,1.0,1.0,1.0
28.0,1.5,57776.51760828195,116485.30506294606,4976.676836944911,1011.1463179824292,37781497.60863504,1002.185120714239,0.0009978196436276347,0.07434146083983949,0.05327106670488829,0.07367945124434425,0.11367945124434424,0.01750099105726453,0.6524990089427355,0.0,0.0,0.9,1.0,1.0,1.0,1.0
28.125,1.5,58242.892463349854,117459.21115546658,5016.434222241531,1016.6281670863482,38089157.72111336,1002.185120714239,0.0009978196436276347,0.07429287026980058,0.05323738988705448,0.07363258635771064,0.11363258635771063,0.017454973887604842,0.6525450261123952,0.0,0.0,0.9,1.0,1.0,1.0,1.0
28.25,1.5,58712.67596302867,118440.42634171473,5056.479652206828,1022.1354407918749,38399081.135684595,1002.185120714239,0.0009978196436276347,0.07424445810530457,0.05320383792677744,0.0735858943288481,0.1135858943288481,0.017409110111682065,0.6525908898883179,0.0,0.0,0.9,1.0,1.0,1.0,1.0
28.375,1.5,59185.89119794556,119429.0010035958,5096.815065880705,1027.6682464139394,38711283.24932479,1002.185120714239,0.0009978196436276347,0.07419622344816569,0.05317041018874331,0.07353937428258303,0.11353937428258302,0.017363399040101153,0.6526366009598987,0.0,0.0,0.9,1.0,1.0,1.0,1.0
28.5,1.5,59662.561408564354,120424.9858532736,5137.442414819224,1033.2266917176187,39025779.55916904,1002.185120714239,0.0009978196436276347,0.07414816540625313,0.05313710604195893,0.07349302534953156,0.11349302534953155,0.017317839987495115,0.6526821600125049,0.0,0.0,0.9,1.0,1.0,1.0,1.0
28.625,1.5,60142.70998400009,121428.43193081328,5178.36366302475,1038.8108848951597,39342585.66173785,1002.185120714239,0.0009978196436276347,0.07410028309339019,0.053103924859686194,0.07344684666626,0.11344684666626,0.017272432272698004,0.6527275677273019,0.0,0.0,0.9,1.0,1.0,1.0,1.0
28.75,1.5,60626.36046431761,122439.3906091079,5219.580787119039,1044.4209345836891,39661717.2544639,1002.185120714239,0.0009978196436276347,0.074052575629334,0.053070866019423,0.07340083737509692,0.11340083737509692,0.017227175218581622,0.6527728247814183,0.0,0.0,0.9,1.0,1.0,1.0,1.0
28.875,1.5,61113.53654124412,123457.91359548672,5261.095776405669,1050.0569498642974,39983190.136170335,1002.185120714239,0.0009978196436276347,0.07400504213972335,0.053037928902866335,0.07335499662411132,0.11335499662411132,0.01718206815204743,0.6528179318479524,0.0,0.0,0.9,1.0,1.0,1.0,1.0
29.0,1.5,61604.26205813642,124484.05293177067,5302.910632880839,1055.7190402525098,40307020.207058564,1002.185120714239,0.0009978196436276347,0.07395768175600247,0.05300511289586062,0.07330932356715206,0.11330932356715205,0.01713711040408568,0.6528628895959142,0.0,0.0,0.9,1.0,1.0,1.0,1.0
29.125,1.5,62098.56101283734,125517.86100036555,5345.027371445439,1061.4073157220864,40633223.47060278,1002.185120714239,0.0009978196436276347,0.07391049361542053,0.05297241738839128,0.07326381736362317,0.11326381736362316,0.01709230130956926,0.6529076986904306,0.0,0.0,0.9,1.0,1.0,1.0,1.0
29.25,1.5,62596.457556313275,126559.39052153651,5387.448019823212,1067.1218866800484,40961816.03266036,1002.185120714239,0.0009978196436276347,0.07386347686092568,0.05293984177451571,0.07321847717865096,0.11321847717865095,0.017047640207435693,0.6529523597925642,0.0,0.0,0.9,1.0,1.0,1.0,1.0
29.375,1.5,63097.97599567699,127608.69455985283,5430.174618784648,1072.862863992211,41292814.1034749,1002.185120714239,0.0009978196436276347,0.07381663064116777,0.052907385452358825,0.07317330218284637,0.11317330218284637,0.01700312644046959,0.6529968735595304,0.0,0.0,0.9,1.0,1.0,1.0,1.0
29.5,1.5,63603.140793953804,128665.82652382339,5473.209222144009,1078.6303589711413,41626233.99753213,1002.185120714239,0.0009978196436276347,0.07376995411042105,0.05287504782406118,0.07312829155236872,0.11312829155236871,0.01695875935538198,0.6530412406446179,0.0,0.0,0.9,1.0,1.0,1.0,1.0
29.625,1.5,64111.97657107484,129730.84016809806,5516.553896841839,1084.4244833782304,41962092.13422472,1002.185120714239,0.0009978196436276347,0.07372344642853816,0.05284282829574571,0.07308344446887641,0.1130834444688764,0.016914538302777678,0.6530854616972223,0.0,0.0,0.9,1.0,1.0,1.0,1.0
29.75,1.5,64624.50810602557,130803.78959808862,5560.210723108205,1090.2453494388055,42300405.03927939,1002.185120714239,0.0009978196436276347,0.07367710676093259,0.05281072627750157,0.0730387601193786,0.11303876011937859,0.016870462637024727,0.6531295373629752,0.0,0.0,0.9,1.0,1.0,1.0,1.0
29.875,1.5,65140.76033578005,131884.7292678645,5604.181794401997,1096.0930698206082,42641189.34406374,1002.185120714239,0.0009978196436276347,0.07363093427847998,0.052778741183319454,0.07299423769636779,0.11299423769636778,0.016826531716402977,0.6531734682835969,0.0,0.0,0.9,1.0,1.0,1.0,1.0
30.0,1.5,65660.7583586278,132973.71398723955,5648.469217656263,1101.9677576621443,42984461.78779033,1002.185120714239,0.0009978196436276347,0.07358492815753406,0.05274687243109575,0.07294987639757497,0.11294987639757496,0.01678274490287464,0.6532172550971252,0.0,0.0,0.9,1.0,1.0,1.0,1.0
30.125,1.5,66184.52743322407,134070.7989199133,5693.0751132258665,1107.869526552424,43330239.21690057,1002.185120714239,0.0009978196436276347,0.07353908757982912,0.05271511944256848,0.07290567542608978,0.11290567542608977,0.01673910156222228,0.6532608984377776,0.0,0.0,0.9,1.0,1.0,1.0,1.0
30.25,1.5,66712.09298061724,135176.03958784003,5738.001615042451,1113.7984905444105,43678538.586411744,1002.185120714239,0.0009978196436276347,0.0734934117324633,0.052683481643302055,0.07286163399023035,0.11286163399023035,0.016695601063933304,0.6533043989360666,0.0,0.0,0.9,1.0,1.0,1.0,1.0
30.375,1.5,67243.4805854505,136289.4918738741,5783.250870712118,1119.7547641589742,44029376.960720524,1002.185120714239,0.0009978196436276347,0.07344789980785821,0.05265195846265772,0.07281775130348422,0.11281775130348422,0.01665224278115753,0.6533477572188424,0.0,0.0,0.9,1.0,1.0,1.0,1.0
30.5,1.5,67778.71599561682,137411.2120211735,5828.825041505273,1125.7384623714836,44382771.51338444,1002.185120714239,0.0009978196436276347,0.0734025510036818,0.05262054933374208,0.07277402658457777,0.11277402658457776,0.016609026090790572,0.6533909739092094,0.0,0.0,0.9,1.0,1.0,1.0,1.0
30.625,1.5,68317.82512542176,138541.2566399551,5874.726302591103,1131.7497006376454,44738739.52921921,1002.185120714239,0.0009978196436276347,0.07335736452285763,0.05258925369340743,0.07273045905725725,0.11273045905725725,0.016565950373272485,0.6534340496267274,0.0,0.0,0.9,1.0,1.0,1.0,1.0
30.75,1.5,68860.83405428445,139679.68270490016,5920.956842961159,1137.7885948693354,45097298.40345165,1002.185120714239,0.0009978196436276347,0.07331233957346446,0.05255807098218641,0.07268704795043668,0.11268704795043667,0.016523015012748637,0.6534769849872514,0.0,0.0,0.9,1.0,1.0,1.0,1.0
30.875,1.5,69407.76902962201,140826.54756132857,5967.518865644574,1143.8552614571315,45458465.643633835,1002.185120714239,0.0009978196436276347,0.07326747536873969,0.05252700064428902,0.07264379249800579,0.11264379249800578,0.01648021939689423,0.6535197806031058,0.0,0.0,0.9,1.0,1.0,1.0,1.0
31.0,1.5,69958.6564670568,141981.9089257637,6014.414587736817,1149.9498172628764,45822258.86978829,1002.185120714239,0.0009978196436276347,0.07322277112701557,0.0524960421275593,0.07260069193885552,0.11260069193885551,0.016437562916954845,0.6535624370830451,0.0,0.0,0.9,1.0,1.0,1.0,1.0
31.125,1.5,70513.52295105784,143145.82488740396,6061.646240458697,1156.0723796171058,46188695.81484288,1002.185120714239,0.0009978196436276347,0.07317822607167003,0.052465194883440876,0.07255774551687025,0.11255774551687024,0.01639504496775058,0.6536049550322494,0.0,0.0,0.9,1.0,1.0,1.0,1.0
31.25,1.5,71072.3952375293,144318.35391368507,6109.216069351322,1162.2230663378848,46557794.326349646,1002.185120714239,0.0009978196436276347,0.07313383943111954,0.052434458366967765,0.07251495248076442,0.11251495248076442,0.016352664947531993,0.653647335052468,0.0,0.0,0.9,1.0,1.0,1.0,1.0
31.375,1.5,71635.30025261304,145499.55484789508,6157.126334207088,1168.4019957078199,46929572.365703054,1002.185120714239,0.0009978196436276347,0.07308961043872629,0.05240383203670377,0.07247231208422006,0.11247231208422005,0.016310422258126848,0.6536895777418731,0.0,0.0,0.9,1.0,1.0,1.0,1.0
31.5,1.5,72202.26509607727,146689.48691641624,6205.379309320537,1174.6092865015255,47304048.010388575,1002.185120714239,0.0009978196436276347,0.07304553833281291,0.05237331535474664,0.07242982358566702,0.11242982358566701,0.016268316304737945,0.653731683695262,0.0,0.0,0.9,1.0,1.0,1.0,1.0
31.625,1.5,72773.31704067916,147888.20972751864,6253.977283458661,1180.845057968741,47681239.4535714,1002.185120714239,0.0009978196436276347,0.07300162235658052,0.05234290778667394,0.0723874862483743,0.11238748624837429,0.016226346496046994,0.653773653503953,0.0,0.0,0.9,1.0,1.0,1.0,1.0
31.75,1.5,73348.48353387919,149095.78327508955,6302.9225599951515,1187.1094298432454,48061165.00523831,1002.185120714239,0.0009978196436276347,0.0729578617580848,0.052312608801524114,0.07234529934036188,0.11234529934036187,0.016184512244141042,0.6538154877558588,0.0,0.0,0.9,1.0,1.0,1.0,1.0
31.875,1.5,73927.7921995476,150312.26794234774,6352.21745704429,1193.402522351512,48443843.09333583,1002.185120714239,0.0009978196436276347,0.07291425579021209,0.05228241787177748,0.07230326213431801,0.112303262134318,0.01614281296444309,0.6538571870355568,0.0,0.0,0.9,1.0,1.0,1.0,1.0
32.0,1.5,74511.270837342,151537.72450066934,6401.864307432499,1199.724456196004,48829292.2633678,1002.185120714239,0.0009978196436276347,0.07287080371059809,0.0522523344733026,0.07226137390768497,0.11226137390768497,0.016101248075811248,0.6538987519241887,0.0,0.0,0.9,1.0,1.0,1.0,1.0
32.125,1.5,75098.94742612218,152772.21411689016,6451.865458951395,1206.0753525822627,49217531.18066165,1002.185120714239,0.0009978196436276347,0.07282750478164732,0.05222235808536394,0.07221963394245526,0.11221963394245525,0.016059817000347802,0.6539401829996522,0.0,0.0,0.9,1.0,1.0,1.0,1.0
32.25,1.5,75690.85012279227,154015.79835101022,6502.223274292373,1212.455333196314,49608578.62961376,1002.185120714239,0.0009978196436276347,0.07278435827043732,0.05219248819055909,0.07217804152529406,0.11217804152529405,0.016018519163536464,0.6539814808364635,0.0,0.0,0.9,1.0,1.0,1.0,1.0
32.375,1.5,76287.00726499017,155268.5391619741,6552.940131249216,1218.8645202237064,50002453.5154763,1002.185120714239,0.0009978196436276347,0.07274136344872156,0.0521627242748167,0.07213659594739169,0.11213659594739168,0.01597735399410629,0.6540226460058937,0.0,0.0,0.9,1.0,1.0,1.0,1.0
32.5,1.5,76887.44737177494,156530.49890925185,6604.018422781354,1225.30303634677,50399174.864820994,1002.185120714239,0.0009978196436276347,0.07269851959287989,0.05213306582736198,0.07209529650445681,0.1120952965044568,0.01593632092403907,0.6540636790759609,0.0,0.0,0.9,1.0,1.0,1.0,1.0
32.625,1.5,77492.19914392263,157801.7403535946,6655.460557050036,1231.7710047377097,50798761.825745545,1002.185120714239,0.0009978196436276347,0.07265582598386176,0.05210351234067813,0.07205414249673672,0.11205414249673672,0.015895419388601933,0.654104580611398,0.0,0.0,0.9,1.0,1.0,1.0,1.0
32.75,1.5,78101.2914669224,159082.3266634652,6707.268957642486,1238.2685490805366,51201233.66986255,1002.185120714239,0.0009978196436276347,0.07261328190719639,0.0520740633105087,0.07201313322885608,0.11201313322885607,0.015854648826197325,0.6541453511738027,0.0,0.0,0.9,1.0,1.0,1.0,1.0
32.875,1.5,78714.75340972442,160372.32141254548,6759.446063500504,1244.795793547474,51606609.791483164,1002.185120714239,0.0009978196436276347,0.07257088665289543,0.05204471823579397,0.07197226800994003,0.11197226800994002,0.01581400867850133,0.6541859913214987,0.0,0.0,0.9,1.0,1.0,1.0,1.0
33.0,1.5,79332.61422811495,161671.78858696466,6811.994329171214,1251.3528628247536,52014909.7098563,1002.185120714239,0.0009978196436276347,0.07252863951547375,0.05201547661868004,0.07193154615343181,0.1119315461534318,0.015773498390291064,0.654226501609709,0.0,0.0,0.9,1.0,1.0,1.0,1.0
33.125,1.5,79954.90336445862,162980.79258489682,6864.91622480508,1257.9398820995511,52426153.069010444,1002.185120714239,0.0009978196436276347,0.07248653979387784,0.05198633796447113,0.0718909669771505,0.1118909669771505,0.015733117409516228,0.6542668825904837,0.0,0.0,0.9,1.0,1.0,1.0,1.0
33.25,1.5,80581.65044907593,164299.39821959464,6918.21423626774,1264.5569770643538,52840359.63867285,1002.185120714239,0.0009978196436276347,0.07244458679145581,0.05195730178160735,0.07185052980324094,0.11185052980324094,0.015692865187261193,0.6543071348127388,0.0,0.0,0.9,1.0,1.0,1.0,1.0
33.375,1.5,81212.88530245346,165627.67072417523,6971.890865310132,1271.2042739299623,53257549.31574106,1002.185120714239,0.0009978196436276347,0.07240277981594878,0.051928367581656046,0.07181023395807407,0.11181023395807406,0.015652741177655947,0.6543472588223439,0.0,0.0,0.9,1.0,1.0,1.0,1.0
33.5,1.5,81848.63793439226,166965.6757499673,7025.948629525154,1277.881899406155,53677742.12373043,1002.185120714239,0.0009978196436276347,0.07236111817940671,0.05189953487925623,0.07177007877234157,0.11177007877234156,0.015612744837983401,0.6543872551620165,0.0,0.0,0.9,1.0,1.0,1.0,1.0
33.625,1.5,82488.93854761272,168313.47937423462,7080.39006261518,1284.5899807292312,54100958.21516698,1002.185120714239,0.0009978196436276347,0.07231960119821271,0.051870803192130166,0.0717300635808687,0.11173006358086869,0.015572875628503383,0.6544271243714965,0.0,0.0,0.9,1.0,1.0,1.0,1.0
33.75,1.5,83133.81753681983,169671.14809834957,7135.217714343246,1291.3286456417231,54527217.87098,1002.185120714239,0.0009978196436276347,0.07227822819299708,0.05184217204102686,0.07169018772271399,0.11169018772271398,0.015533133012564907,0.6544668669874351,0.0,0.0,0.9,1.0,1.0,1.0,1.0
33.875,1.5,83783.30549113904,171038.7488530587,7190.434150719175,1298.098022407469,54956541.502123326,1002.185120714239,0.0009978196436276347,0.0722369984886339,0.05181364094971657,0.07165045054105845,0.11165045054105845,0.015493516456506443,0.6545064835434935,0.0,0.0,0.9,1.0,1.0,1.0,1.0
34.0,1.5,84437.43319532344,172416.34900116382,7246.041954100222,1304.8982398136666,55388949.65038214,1002.185120714239,0.0009978196436276347,0.0721959114142087,0.051785209444967575,0.07161085138317508,0.11161085138317507,0.015454025429635372,0.6545459745703645,0.0,0.0,0.9,1.0,1.0,1.0,1.0
34.125,1.5,85096.23162971823,173804.01633758895,7302.043723205208,1311.729427159976,55824462.988361895,1002.185120714239,0.0009978196436276347,0.07215496630295455,0.051756877056503274,0.07157138960046988,0.11157138960046988,0.015414659404281774,0.6545853405957182,0.0,0.0,0.9,1.0,1.0,1.0,1.0
34.25,1.5,85759.73197361756,175201.81909658975,7358.4420733652,1318.5917142828139,56263102.321717106,1002.185120714239,0.0009978196436276347,0.0721141624922709,0.05172864331701064,0.07153206454832214,0.11153206454832214,0.015375417855648789,0.654624582144351,0.0,0.0,0.9,1.0,1.0,1.0,1.0
34.375,1.5,86427.96560404883,176609.82594933646,7415.239636455561,1325.485231532107,56704888.58835876,1002.185120714239,0.0009978196436276347,0.07207349932363188,0.051700507762080225,0.0714928755861971,0.1114928755861971,0.015336300261937592,0.6546636997380623,0.0,0.0,0.9,1.0,1.0,1.0,1.0
34.5,1.5,87100.96409905315,178028.10601096333,7472.439061141498,1332.4101097945938,57149842.86063211,1002.185120714239,0.0009978196436276347,0.0720329761426052,0.05167246993021481,0.07145382207749526,0.11145382207749525,0.015297306104205084,0.6547026938957948,0.0,0.0,0.9,1.0,1.0,1.0,1.0
34.625,1.5,87778.75923787424,179456.72884111208,7530.043012908207,1339.36648048502,57597986.345454544,1002.185120714239,0.0009978196436276347,0.07199259229879361,0.051644529362789904,0.0714149033895819,0.11141490338958189,0.015258434866405792,0.654741565133594,0.0,0.0,0.9,1.0,1.0,1.0,1.0
34.75,1.5,88461.38300198334,180895.76444623445,7588.054174149504,1346.3544755459943,58049340.385003,1002.185120714239,0.0009978196436276347,0.07195234714579794,0.05161668560402777,0.07137611889376758,0.11137611889376757,0.015219686035383465,0.6547803139646166,0.0,0.0,0.9,1.0,1.0,1.0,1.0
34.875,1.5,89148.86757777675,182345.28328542013,7646.475244372969,1353.3742274648637,58503926.45850792,1002.185120714239,0.0009978196436276347,0.07191224004122101,0.05158893820099688,0.07133746796519749,0.11133746796519749,0.015181059100769058,0.6548189408992309,0.0,0.0,0.9,1.0,1.0,1.0,1.0
35.0,1.5,89841.24535556363,183805.35626840772,7705.308940146721,1360.4258692525586,58961766.18159518,1002.185120714239,0.0009978196436276347,0.07187227034658303,0.05156128670355637,0.07129894998294892,0.11129894998294891,0.015142553555089507,0.6548574464449104,0.0,0.0,0.9,1.0,1.0,1.0,1.0
35.125,1.5,90538.54893328596,185276.0547635721,7764.557995376077,1367.5095344707324,59422881.308757,1002.185120714239,0.0009978196436276347,0.07183243742734814,0.05153373066436959,0.07126056432986372,0.11126056432986371,0.015104168893610092,0.6548958311063898,0.0,0.0,0.9,1.0,1.0,1.0,1.0
